ITEM_ID,name,description,selling_price,actual_price,unit,catgory_id_id,shop_id_id,slug
1362,Beans - Green,Sharable,771.76,774.46,1,4,254,1362
1363,Cheese - Le Cheve Noir,data-warehouse,843.91,364.34,1,4,188,1363
1364,Cream Of Tartar,firmware,561.54,916.19,1,4,107,1364
1365,Bread - Crusty Italian Poly,Devolved,586.69,808.3,1,4,261,1365
1366,Sandwich Wrap,Self-enabling,349.33,636.02,1,4,170,1366
1367,Plate Foam Laminated 9in Blk,array,390.68,829.48,1,4,59,1367
1368,Tea - Mint,budgetary management,132.3,629.74,1,4,70,1368
1369,"Bread - White, Unsliced",success,69.72,372.54,1,4,283,1369
1370,Wine - Magnotta - Cab Franc,utilisation,480.97,665.68,1,4,1,1370
1371,Croissants Thaw And Serve,complexity,578.9,666.62,1,4,101,1371
1372,"Beans - Turtle, Black, Dry",system-worthy,882.94,990.43,1,4,190,1372
1373,"Ice - Clear, 300 Lb For Carving",Polarised,327.99,119.22,1,4,300,1373
1374,Pie Shell - 9,Cross-platform,916.19,875.02,1,4,285,1374
1375,Cake - Cheese Cake 9 Inch,logistical,597.35,556.82,1,4,191,1375
1376,Wasabi Paste,client-server,587.16,931.14,1,4,175,1376
1377,Kiwi Gold Zespri,benchmark,991.25,685.77,1,4,252,1377
1378,Wine - Baron De Rothschild,implementation,866.03,935.07,1,4,224,1378
1379,Wine - Bouchard La Vignee Pinot,Team-oriented,797.12,746.54,1,4,37,1379
1380,Mushroom - King Eryingii,Right-sized,631.41,701.18,1,4,83,1380
1381,Wine - Casillero Del Diablo,logistical,499.1,251.82,1,4,153,1381
1382,"Plate - Foam, Bread And Butter",Customizable,721.16,793.84,1,4,202,1382
1383,Cake - Pancake,Progressive,369.16,821.27,1,4,229,1383
1384,"Beans - Black Bean, Canned",open system,512.34,351,1,4,135,1384
1385,V8 - Berry Blend,Fully-configurable,871.55,566.81,1,4,214,1385
1386,"Sugar - Sweet N Low, Individual",client-driven,744.24,845.89,1,4,216,1386
1387,Wine - Sicilia Igt Nero Avola,groupware,876.96,225.86,1,4,163,1387
1388,Sauce - Alfredo,database,380.32,833.1,1,4,275,1388
1389,Grouper - Fresh,Business-focused,689.32,759.04,1,4,225,1389
1390,"Tray - Foam, Square 4 - S",tertiary,42.91,328.69,1,4,144,1390
1391,Cookies Oatmeal Raisin,multi-state,276.5,97.26,1,4,252,1391
1392,"Soda Water - Club Soda, 355 Ml",alliance,516.41,704.01,1,4,229,1392
1393,"Tendrils - Baby Pea, Organic",Total,270.94,873.87,1,4,252,1393
1394,"Mushroom - Trumpet, Dry",implementation,235.39,27.97,1,4,189,1394
1395,Oysters - Smoked,Multi-channelled,313.54,189,1,4,19,1395
1396,"Tomatoes - Vine Ripe, Yellow",empowering,301.66,493.02,1,4,286,1396
1397,Compound - Orange,didactic,263.18,938.94,1,4,200,1397
1398,V8 - Berry Blend,client-server,703.83,662.58,1,4,39,1398
1399,"Lobster - Tail, 3 - 4 Oz",human-resource,873.73,169.16,1,4,4,1399
1400,Pork - Backfat,Open-architected,847.45,336.32,1,4,191,1400
1401,Kia,tertiary,3521.74,292.53,1,5,185,1401
1402,Hyundai,client-server,1373.04,546.76,1,5,76,1402
1403,Ford,empowering,2574.88,4263.69,1,5,203,1403
1404,Dodge,productivity,4712.27,505.46,1,5,293,1404
1405,Acura,Expanded,730.37,2855.9,1,5,133,1405
1406,Ford,optimal,4883.16,319.63,1,5,107,1406
1407,Lamborghini,zero tolerance,3977.43,3282.27,1,5,142,1407
1408,Mitsubishi,matrix,351.54,4654.81,1,5,42,1408
1409,Saturn,Digitized,4111.62,522.91,1,5,226,1409
1410,GMC,optimizing,797.36,3873.6,1,5,297,1410
1411,Ford,Optimized,3512.22,1358.24,1,5,269,1411
1412,GMC,Ameliorated,1228.83,3368.1,1,5,170,1412
1413,Oldsmobile,encryption,2232.73,2193.51,1,5,212,1413
1414,Chevrolet,maximized,223.26,4204.7,1,5,261,1414
1415,Ford,Enhanced,28.42,4737.24,1,5,146,1415
1416,Chevrolet,Front-line,4696.76,3293.53,1,5,114,1416
1417,Honda,eco-centric,934.5,4411.72,1,5,222,1417
1418,Buick,extranet,226.01,3139.06,1,5,84,1418
1419,Pontiac,Organic,4882.87,3986.54,1,5,196,1419
1420,Jeep,bandwidth-monitored,1498.35,2711.65,1,5,40,1420
1421,Chevrolet,Realigned,821.88,4278.48,1,5,107,1421
1422,BMW,throughput,580.95,1021.08,1,5,131,1422
1423,Honda,neural-net,4923.66,4218.1,1,5,212,1423
1424,Mazda,Business-focused,4764.9,1136.79,1,5,134,1424
1425,Chevrolet,benchmark,4125.05,4189.26,1,5,265,1425
1426,Toyota,Virtual,1427.55,2761.01,1,5,56,1426
1427,Ford,circuit,2648.27,3935.71,1,5,187,1427
1428,Chevrolet,neutral,3254.16,4652.09,1,5,41,1428
1429,Honda,superstructure,1050.53,4021.45,1,5,157,1429
1430,Mercury,framework,4012.61,2253.77,1,5,167,1430
1431,Mercury,customer loyalty,2783.69,357.16,1,5,59,1431
1432,GMC,groupware,45.38,2937.86,1,5,251,1432
1433,Daewoo,Operative,2759.03,4689.06,1,5,138,1433
1434,Subaru,instruction set,4100.15,1147.19,1,5,265,1434
1435,Ford,mission-critical,3048.32,3309.06,1,5,95,1435
1436,Chevrolet,installation,2018.68,3744.74,1,5,132,1436
1437,Mercedes-Benz,challenge,4618.52,2449.93,1,5,199,1437
1438,Dodge,access,1781.11,240.47,1,5,163,1438
1439,Honda,maximized,1962.15,4703.85,1,5,212,1439
1440,Audi,mission-critical,1974.26,4210.54,1,5,236,1440
1441,Lexus,actuating,652.72,1446.09,1,5,69,1441
1442,Ford,client-server,3664.28,2264.89,1,5,252,1442
1443,Chevrolet,Mandatory,1823.79,2261.25,1,5,129,1443
1444,Ford,solution-oriented,3.58,4854.73,1,5,94,1444
1445,Saab,moratorium,4531.95,1346.58,1,5,276,1445
1446,Saturn,Open-source,4441.59,1136.48,1,5,54,1446
1447,Dodge,optimizing,3780.98,61.85,1,5,269,1447
1448,Infiniti,transitional,3943.82,1976.82,1,5,243,1448
1449,Dodge,capacity,2803.07,3137.51,1,5,65,1449
1450,Chevrolet,hierarchy,550.5,635.2,1,5,84,1450
1451,Jeep,contingency,461.24,159.13,1,5,131,1451
1452,BMW,instruction set,4294.54,737.97,1,5,40,1452
1453,Honda,Distributed,1218.27,1811.9,1,5,256,1453
1454,Mercedes-Benz,contextually-based,2830.31,80.77,1,5,146,1454
1455,Jaguar,alliance,586.05,4692.25,1,5,217,1455
1456,Kia,infrastructure,3165.87,4000.58,1,5,250,1456
1457,Ford,concept,352.27,1075.89,1,5,153,1457
1458,Toyota,uniform,4240.87,2551.31,1,5,83,1458
1459,Maybach,radical,810.85,3801.5,1,5,114,1459
1460,Isuzu,Function-based,125.53,1564.69,1,5,273,1460
1461,Lamborghini,Cross-platform,1973.93,436.6,1,5,78,1461
1462,Volvo,Triple-buffered,4244.53,1101.34,1,5,225,1462
1463,Nissan,paradigm,4146.71,4648.12,1,5,239,1463
1464,Toyota,process improvement,163.89,553.1,1,5,126,1464
1465,GMC,Face to face,4371.59,4362.02,1,5,140,1465
1466,Pontiac,Operative,535.02,3037.49,1,5,191,1466
1467,Maserati,disintermediate,895.38,288.27,1,5,207,1467
1468,Subaru,knowledge user,4924.34,4927.01,1,5,224,1468
1469,Hyundai,Total,4322.49,1308.49,1,5,155,1469
1470,Chrysler,open system,449.07,2703.42,1,5,209,1470
1471,Lincoln,real-time,3225,2759.76,1,5,170,1471
1472,Infiniti,Multi-channelled,685.54,1297.6,1,5,53,1472
1473,Maybach,Quality-focused,4334.6,825.3,1,5,80,1473
1474,Isuzu,system-worthy,4938.15,4824.95,1,5,35,1474
1475,Ford,Self-enabling,2006.25,180.13,1,5,227,1475
1476,BMW,background,4363.99,1998.89,1,5,83,1476
1477,Honda,definition,3035.67,4691.62,1,5,211,1477
1478,Mitsubishi,challenge,3328.88,4593.32,1,5,34,1478
1479,Honda,bottom-line,3669.99,4945.06,1,5,280,1479
1480,Toyota,success,1963.75,3539.68,1,5,207,1480
1481,Kia,paradigm,3128.68,3991.45,1,5,88,1481
1482,Chevrolet,complexity,3995.14,3374.92,1,5,240,1482
1483,Mazda,secondary,804.04,1156.55,1,5,30,1483
1484,Mazda,neutral,2300.14,1994.28,1,5,182,1484
1485,Ford,Implemented,652.56,2821.24,1,5,260,1485
1486,Ford,impactful,3376.49,58.34,1,5,220,1486
1487,Chrysler,Decentralized,2907.55,4396.19,1,5,255,1487
1488,Mercedes-Benz,Re-engineered,2702.72,2307.33,1,5,241,1488
1489,Morgan,secured line,2742.35,2720.23,1,5,295,1489
1490,Jaguar,instruction set,2147.97,882.34,1,5,160,1490
1491,Toyota,implementation,352.62,705.17,1,5,174,1491
1492,Ford,multimedia,807.3,531.45,1,5,112,1492
1493,Ford,content-based,3729.48,4482.22,1,5,118,1493
1494,Mazda,Automated,2877.75,3536.63,1,5,239,1494
1495,Isuzu,ability,912.73,1922.09,1,5,16,1495
1496,Toyota,Universal,1634.26,4116.38,1,5,76,1496
1497,Chrysler,Inverse,237.77,3287.28,1,5,240,1497
1498,Toyota,Seamless,1500.8,4251.11,1,5,35,1498
1499,Mercedes-Benz,homogeneous,3607.95,804.55,1,5,218,1499
1500,Saturn,directional,4152.5,2276.08,1,5,86,1500
1501,Ford,Switchable,1039.91,710.78,1,5,48,1501
1502,Nissan,artificial intelligence,3724.59,335.63,1,5,82,1502
1503,Ford,Customer-focused,2571.47,2304.41,1,5,240,1503
1504,Oldsmobile,process improvement,3271.91,1482.11,1,5,282,1504
1505,Toyota,structure,2891.58,369.2,1,5,114,1505
1506,Mazda,high-level,1498.35,1978.82,1,5,132,1506
1507,Hyundai,5th generation,1089.67,654.28,1,5,264,1507
1508,Chevrolet,dedicated,2034.11,111.5,1,5,239,1508
1509,Dodge,cohesive,551.38,1865.11,1,5,90,1509
1510,Chrysler,Organized,1023.14,1847.61,1,5,46,1510
1511,Isuzu,help-desk,2965.65,86.8,1,5,91,1511
1512,Pontiac,hub,4428.72,2624.39,1,5,75,1512
1513,Maybach,Balanced,200.85,1425.07,1,5,148,1513
1514,Mitsubishi,budgetary management,4132.7,4564.45,1,5,73,1514
1515,Ford,global,1295.36,637.66,1,5,192,1515
1516,Ford,Fully-configurable,1526.92,23.59,1,5,49,1516
1517,Ford,transitional,2571.06,4718.02,1,5,218,1517
1518,Chevrolet,eco-centric,2140.44,4099.47,1,5,72,1518
1519,Volkswagen,conglomeration,3215.21,391.5,1,5,178,1519
1520,Pontiac,circuit,2641.29,2332.17,1,5,159,1520
1521,Chevrolet,coherent,611.72,630.22,1,5,180,1521
1522,Ford,secured line,820.39,3041.1,1,5,43,1522
1523,Mercedes-Benz,systemic,4542.7,1414.03,1,5,83,1523
1524,Audi,Digitized,1266.99,1184.69,1,5,10,1524
1525,Toyota,Secured,4356.45,1432.1,1,5,48,1525
1526,Mercedes-Benz,frame,43.65,147.46,1,5,3,1526
1527,Lexus,forecast,555.99,1561.42,1,5,136,1527
1528,Honda,help-desk,2374.69,4082.91,1,5,106,1528
1529,Maserati,Quality-focused,1353.67,1371.94,1,5,62,1529
1530,GMC,systemic,1101.54,4812.44,1,5,115,1530
1531,Mazda,Future-proofed,1018.26,4204.56,1,5,231,1531
1532,Buick,Reactive,4180.16,1956.12,1,5,83,1532
1533,Pontiac,homogeneous,2360.19,56.49,1,5,78,1533
1534,Lincoln,hardware,1925.65,839.58,1,5,114,1534
1535,Dodge,matrices,1416.72,1903.93,1,5,211,1535
1536,Ford,Organic,1441.12,1784.2,1,5,292,1536
1537,Nissan,budgetary management,3392.72,2838.77,1,5,163,1537
1538,Mercedes-Benz,systemic,4683.01,1472.18,1,5,232,1538
1539,Chevrolet,modular,3478.26,2084.23,1,5,98,1539
1540,Cadillac,solution-oriented,2450.1,3343.43,1,5,80,1540
1541,Mitsubishi,User-friendly,4911.48,3599.75,1,5,238,1541
1542,Toyota,Self-enabling,4553.08,1959.47,1,5,134,1542
1543,GMC,Decentralized,820.3,1723.89,1,5,76,1543
1544,Ford,object-oriented,3588.5,1745.66,1,5,136,1544
1545,Ford,Intuitive,306.02,4405.67,1,5,200,1545
1546,Mazda,local area network,3717.96,3583.54,1,5,86,1546
1547,GMC,optimizing,3506.6,1441.06,1,5,107,1547
1548,Volkswagen,workforce,934.16,2173.82,1,5,166,1548
1549,Chevrolet,open architecture,3900.27,3090.89,1,5,279,1549
1550,Dodge,Ergonomic,2755.32,3403.22,1,5,126,1550
1551,Mitsubishi,core,235.03,1486.35,1,5,175,1551
1552,Mercedes-Benz,real-time,2067.91,1001.13,1,5,64,1552
1553,GMC,dynamic,4795.23,4665.92,1,5,153,1553
1554,Mazda,Total,1094.18,758.83,1,5,159,1554
1555,Pontiac,24-Jul,4210.73,1452.17,1,5,129,1555
1556,Acura,Fully-configurable,1927.67,4801.8,1,5,292,1556
1557,Hyundai,interactive,2650.06,4910.72,1,5,101,1557
1558,Chevrolet,context-sensitive,4237.33,553.91,1,5,82,1558
1559,Lincoln,firmware,3700.3,643.88,1,5,66,1559
1560,Hummer,Managed,2184.78,3435.96,1,5,130,1560
1561,Mercedes-Benz,methodical,4797.14,4453.4,1,5,82,1561
1562,Cadillac,clear-thinking,4873.64,483.37,1,5,250,1562
1563,Mitsubishi,circuit,1523.74,1388.92,1,5,11,1563
1564,Nissan,Multi-tiered,2695.07,865.59,1,5,42,1564
1565,Ford,focus group,2445.18,3002.54,1,5,55,1565
1566,Buick,client-driven,4988.73,3839.11,1,5,14,1566
1567,Chrysler,product,1886.11,4447.25,1,5,140,1567
1568,Chevrolet,bottom-line,1684.37,4134.14,1,5,244,1568
1569,Mazda,Stand-alone,1602.57,549.88,1,5,65,1569
1570,Ford,4th generation,356.25,3053.74,1,5,201,1570
1571,Volvo,solution,3994.4,2054.59,1,5,34,1571
1572,Jeep,web-enabled,2950.01,1032.73,1,5,79,1572
1573,Chevrolet,Implemented,1965.48,290.07,1,5,181,1573
1574,Dodge,synergy,55.68,234.69,1,5,70,1574
1575,GMC,standardization,3612.86,1227.67,1,5,106,1575
1576,Toyota,contextually-based,1290.43,4010.05,1,5,85,1576
1577,Ford,Re-contextualized,3389.55,3955.78,1,5,162,1577
1578,Suzuki,challenge,178.27,813.11,1,5,158,1578
1579,Audi,Optional,2288.58,2539.79,1,5,188,1579
1580,Nissan,focus group,2833.97,958.11,1,5,1,1580
1581,Honda,upward-trending,1327.03,1759.57,1,5,185,1581
1582,Chevrolet,migration,4109.04,2046.37,1,5,195,1582
1583,Honda,Total,752.78,2931.53,1,5,86,1583
1584,GMC,user-facing,4957.71,1399.56,1,5,245,1584
1585,Bentley,Organic,2136.95,2076.43,1,5,250,1585
1586,Volvo,encoding,2193.14,1595.42,1,5,20,1586
1587,Chrysler,Fundamental,1602.98,1108.07,1,5,23,1587
1588,Toyota,actuating,1697.41,1864.93,1,5,82,1588
1589,Lexus,leverage,2027.87,2190.97,1,5,185,1589
1590,Ford,methodical,3417.92,2803.17,1,5,50,1590
1591,Suzuki,moratorium,2349.22,3119.22,1,5,53,1591
1592,Mercury,internet solution,4812.88,2192.35,1,5,197,1592
1593,Nissan,context-sensitive,2546.65,4687.12,1,5,176,1593
1594,Jaguar,client-driven,3054.66,2600.34,1,5,21,1594
1595,Land Rover,Cross-platform,780.11,176.07,1,5,182,1595
1596,Mitsubishi,Assimilated,578.83,655.3,1,5,30,1596
1597,Audi,Advanced,2320.5,3640.3,1,5,66,1597
1598,Infiniti,Multi-tiered,3374.28,843.05,1,5,83,1598
1599,Dodge,object-oriented,2711.8,986.2,1,5,48,1599
1600,Mitsubishi,internet solution,3170.13,2694.16,1,5,97,1600
1601,Global X S&P 500 Catholic Values ETF,n/a,10594.14,62.05,1,6,236,1601
1602,Mylan N.V.,Health Care,3823.52,4429.63,1,6,2,1602
1603,VictoryShares US Small Cap Volatility Wtd ETF,n/a,9055.97,6921.01,1,6,248,1603
1604,"Sorrento Therapeutics, Inc.",Health Care,18420.64,16746.74,1,6,126,1604
1605,"PROS Holdings, Inc.",Technology,10355.07,8426.35,1,6,215,1605
1606,"The Hanover Insurance Group, Inc.",Finance,8172.5,16592.33,1,6,238,1606
1607,"PPL Capital Funding, Inc.",Public Utilities,16152.33,10928.48,1,6,202,1607
1608,"Universal Health Services, Inc.",Health Care,10124.42,7990.82,1,6,5,1608
1609,Autohome Inc.,Technology,14874.98,10634.87,1,6,15,1609
1610,"SORL Auto Parts, Inc.",Capital Goods,3727.79,5039.83,1,6,39,1610
1611,"China Ceramics Co., Ltd.",Capital Goods,16803.52,12694.57,1,6,59,1611
1612,UroGen Pharma Ltd.,Health Care,13274.15,1048.33,1,6,189,1612
1613,U.S. Bancorp,Finance,1149.25,8943.22,1,6,108,1613
1614,"DigitalGlobe, Inc",Consumer Services,1016.08,6049.86,1,6,156,1614
1615,National Storage Affiliates Trust,Consumer Services,9811.43,13671.53,1,6,186,1615
1616,"NCI Building Systems, Inc.",Capital Goods,8516.63,18782.16,1,6,211,1616
1617,Biohaven Pharmaceutical Holding Company Ltd.,Health Care,17753.45,17616.28,1,6,2,1617
1618,Texas Pacific Land Trust,Energy,7785.69,12268.1,1,6,138,1618
1619,DTE Energy Company,Public Utilities,7936.78,2847.15,1,6,13,1619
1620,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",n/a,11128.8,17713.03,1,6,65,1620
1621,"GTT Communications, Inc.",Public Utilities,13468.08,5690.2,1,6,104,1621
1622,iShares MSCI Brazil Small-Cap ETF,n/a,14652.57,8763.64,1,6,186,1622
1623,"Salem Media Group, Inc.",Consumer Services,5541.67,13371.17,1,6,282,1623
1624,First Trust New Opportunities MLP & Energy Fund,n/a,17247.35,8536.02,1,6,41,1624
1625,Pacific Special Acquisition Corp.,Finance,11731.54,7377.5,1,6,254,1625
1626,"Oclaro, Inc.",Technology,15308.79,4340.48,1,6,61,1626
1627,STRATS Trust,Finance,14335.02,13413.98,1,6,143,1627
1628,M&T Bank Corporation,n/a,19730.81,9708.04,1,6,48,1628
1629,"NetApp, Inc.",Technology,6946.33,16529.71,1,6,284,1629
1630,Toll Brothers Inc.,Capital Goods,13417.17,18103.51,1,6,164,1630
1631,"Electro-Sensors, Inc.",Capital Goods,13610.5,15191.71,1,6,161,1631
1632,VelocityShares Daily 2x VIX Short-Term ETN,Finance,7169.84,12516.02,1,6,45,1632
1633,"Hibbett Sports, Inc.",Consumer Services,892.31,8916.9,1,6,21,1633
1634,Fidelity Southern Corporation,Finance,19543.09,7611.59,1,6,113,1634
1635,"KCAP Financial, Inc.",n/a,9529.08,16421.38,1,6,76,1635
1636,AGNC Investment Corp.,Consumer Services,4261.57,12470.93,1,6,257,1636
1637,Mazor Robotics Ltd.,Health Care,17744.85,17081.67,1,6,99,1637
1638,Signature Bank,Finance,16536.11,279.63,1,6,99,1638
1639,Liberty Global plc,Consumer Services,1573.88,6730.36,1,6,14,1639
1640,First Trust/Aberdeen Global Opportunity Income Fund,n/a,13240.44,12118.59,1,6,39,1640
1641,"Five Prime Therapeutics, Inc.",Health Care,17634.51,8815.96,1,6,262,1641
1642,PowerShares DWA Consumer Staples Momentum Portfolio,n/a,3178.32,6552.93,1,6,293,1642
1643,Phoenix New Media Limited,Consumer Services,12544.43,5510.33,1,6,104,1643
1644,Blackrock Municipal 2018 Term Trust,n/a,8991.77,10019.17,1,6,168,1644
1645,"Chembio Diagnostics, Inc.",Health Care,13092.71,19692.92,1,6,222,1645
1646,K12 Inc,Consumer Services,5500.22,7919.79,1,6,182,1646
1647,South State Corporation,Finance,16153.5,19847.47,1,6,294,1647
1648,Quest Resource Holding Corporation.,Technology,14065.81,17939.64,1,6,198,1648
1649,"CAS Medical Systems, Inc.",Health Care,6863.44,10716.14,1,6,172,1649
1650,Sterling Bancorp,Finance,3261.53,18993.44,1,6,172,1650
1651,Brink's Company (The),Transportation,9643.63,10634.27,1,6,100,1651
1652,Ralph Lauren Corporation,Consumer Non-Durables,2443.58,11744.76,1,6,202,1652
1653,Stellus Capital Investment Corporation,n/a,16247.67,5434.63,1,6,151,1653
1654,Invesco High Income Trust II,n/a,5794.85,6278.4,1,6,28,1654
1655,ContraVir Pharmaceuticals Inc,Health Care,13554.79,1356.17,1,6,268,1655
1656,Atlas Air Worldwide Holdings,Transportation,1745.88,5272.57,1,6,33,1656
1657,"Connecture, Inc.",Technology,8177.76,1628.74,1,6,78,1657
1658,Eaton Vance High Income 2021 Target Term Trust,n/a,10731.12,10604.57,1,6,30,1658
1659,Lehman ABS Corporation,Finance,10023.12,17799.01,1,6,230,1659
1660,Liberty Broadband Corporation,Consumer Services,12689.24,8257.69,1,6,46,1660
1661,Double Eagle Acquisition Corp.,Finance,5772.43,6199.32,1,6,139,1661
1662,Datawatch Corporation,Technology,155.38,12562.98,1,6,207,1662
1663,"Guaranty Federal Bancshares, Inc.",Finance,11520.79,13902.56,1,6,180,1663
1664,Virtusa Corporation,Technology,10876.97,7822.69,1,6,264,1664
1665,"Sonic Foundry, Inc.",Technology,6296.3,13676.55,1,6,37,1665
1666,BorgWarner Inc.,Capital Goods,9791.49,14933.87,1,6,182,1666
1667,Anworth Mortgage Asset  Corporation,n/a,12490.74,6500.13,1,6,154,1667
1668,"SmartFinancial, Inc.",Finance,13324.37,2915.4,1,6,157,1668
1669,John Hancock Financial Opportunities Fund,n/a,8789.01,5903.17,1,6,255,1669
1670,"Overseas Shipholding Group, Inc.",Transportation,13247.57,11322.63,1,6,64,1670
1671,Vascular Biogenics Ltd.,Health Care,747.58,11393.09,1,6,82,1671
1672,Immuron Limited,Health Care,3118.4,7654.53,1,6,9,1672
1673,CNX Coal Resources LP,Energy,80.61,6422.2,1,6,222,1673
1674,Core Laboratories N.V.,Energy,19094.97,8562.72,1,6,258,1674
1675,"Destination XL Group, Inc.",Consumer Services,7008.74,412.77,1,6,31,1675
1676,"Advanced Drainage Systems, Inc.",Capital Goods,3448.06,9462.66,1,6,187,1676
1677,C&F Financial Corporation,Finance,6625.31,16773.7,1,6,197,1677
1678,"YuMe, Inc.",Technology,3341.03,1163.45,1,6,148,1678
1679,"Daseke, Inc.",Consumer Services,954.52,9363.17,1,6,156,1679
1680,Tsakos Energy Navigation Ltd,n/a,12156.73,13074.35,1,6,223,1680
1681,BlackRock Investment Quality Municipal Trust Inc. (The),n/a,18965.87,8530.23,1,6,220,1681
1682,The Descartes Systems Group Inc.,Technology,7635.7,4084.23,1,6,85,1682
1683,Granite Real Estate Inc.,n/a,18329.17,6614.69,1,6,22,1683
1684,Briggs & Stratton Corporation,Energy,15708.44,8085.24,1,6,237,1684
1685,Integra LifeSciences Holdings Corporation,Capital Goods,14359.24,10975.17,1,6,284,1685
1686,AXT Inc,Technology,76.31,14630.13,1,6,30,1686
1687,Flowserve Corporation,Capital Goods,5912.18,8980.9,1,6,143,1687
1688,First Merchants Corporation,Finance,4182.42,13935.04,1,6,248,1688
1689,Navios Maritime Partners LP,Transportation,15495.32,8381.29,1,6,23,1689
1690,"MMA Capital Management, LLC",Finance,19661.18,17177.35,1,6,214,1690
1691,Valvoline Inc.,Basic Industries,1128.93,12493.52,1,6,199,1691
1692,Sohu.com Inc.,Technology,8735.62,1184.29,1,6,134,1692
1693,Antero Midstream GP LP,Public Utilities,18981.89,10265.69,1,6,163,1693
1694,Veeco Instruments Inc.,Technology,17890.17,3764.15,1,6,175,1694
1695,LHC Group,Health Care,4708.61,14809.52,1,6,228,1695
1696,"Comfort Systems USA, Inc.",Capital Goods,7482.74,12988.73,1,6,206,1696
1697,"Inovalon Holdings, Inc.",Technology,19230.54,9044.01,1,6,21,1697
1698,AudioCodes Ltd.,Public Utilities,9145.58,2684.56,1,6,38,1698
1699,CVS Health Corporation,Health Care,6501.68,6252.86,1,6,274,1699
1700,FS Investment Corporation,n/a,16630.14,18939.6,1,6,207,1700
1701,"Four Corners Property Trust, Inc.",Consumer Services,5132.7,13118.29,1,6,231,1701
1702,Harvest Capital Credit Corporation,n/a,3579.19,13362.01,1,6,51,1702
1703,"Donnelley Financial Solutions, Inc.",Consumer Services,1891.54,10202.08,1,6,8,1703
1704,"Alaska Air Group, Inc.",Transportation,7222.34,1141.65,1,6,181,1704
1705,"Opexa Therapeutics, Inc.",Health Care,13557.75,8777.59,1,6,97,1705
1706,DragonWave Inc,Public Utilities,2667.48,8209.41,1,6,281,1706
1707,"SORL Auto Parts, Inc.",Capital Goods,14507.98,10266.97,1,6,178,1707
1708,PIMCO Dynamic Credit and Mortgage Income Fund,n/a,6624.63,5764.23,1,6,235,1708
1709,First Data Corporation,Miscellaneous,19406.06,10465.86,1,6,259,1709
1710,The Obesity ETF,n/a,19876.58,15546.48,1,6,83,1710
1711,"Pure Storage, Inc. ",Technology,2312.33,5751.98,1,6,158,1711
1712,Unico American Corporation,Finance,12195.26,8819.57,1,6,132,1712
1713,Skyline Medical Inc.,Health Care,1979.39,4865.71,1,6,32,1713
1714,FirstService Corporation,Finance,12853.69,11066.98,1,6,1,1714
